,n,density,m,min deg,max deg,avg deg,nst1,nst2,hit rate,K,time
1329,40,0.25,187,4,14,9.35,227381471426057175811957614467612672,176117779821353168243961734283395072,0.985,1313,0.48722124099731445
1330,50,0.2,253,5,17,10.12,20119792636320721591517018334451310155385536512,16927515182187092043115491190535591701019361280,0.9960000000000001,624,0.30884671211242676
1331,60,0.16666666666666666,311,4,17,10.366666666666667,344751966732510652397608762080409411599884664262656786432,291560500002870865547350792424114206202931005152190005248,0.9966666666666667,849,0.5400161743164062
1332,70,0.14285714285714285,322,3,15,9.2,180859156703344148152783489484807729657558407236232697557811200,134841362527477617776408245663741587066138882319675526312099840,0.9942857142857143,2708,1.4512827396392822
1333,80,0.125,419,4,18,10.475,13567777099462680825171718324496365877358629416311913069449088363348784840704,10689697563675909579670855894811571961063000751304253168217225196541256400896,0.9974999999999999,33,0.04278087615966797
1334,90,0.1111111111111111,460,4,18,10.222222222222221,3966410150376655025778941772141932662598459714158868100614272175766709778003691307008,2801033837396070703165342550739962020115298888155413715170335054485000250054787727360,0.9911111111111112,2682,2.2717995643615723
1335,100,0.1,476,4,17,9.52,13351233531888879280985160821575541883983799365326986110701440014366253558668461199157362688,9269908553164006443981533244912021043168485579764961040460189695448131065365862514471993344,0.992,2967,2.2078709602355957
1336,110,0.09090909090909091,499,2,17,9.072727272727272,81417058920975606373184077096106214703443038321825213729819736013581118753887509148266424573100032,64142770505902355520239995232022234504866364103153602135279063174066494253759121503371191581147136,0.990909090909091,2696,2.865445137023926
1337,120,0.08333333333333333,520,3,17,8.666666666666666,444392817511013007515009227639446514962278107466439111276367932443765947222403986619257843215067200356352,339429773782557146410664567833387488451290656751695390415999616443344947721442629140967017352954499825664,0.9949999999999999,2337,2.02180552482605
1338,130,0.07692307692307693,660,4,17,10.153846153846153,637947980662688818876326945131157197764721872439820056897132364183554707355885866904174176928296004986324239250955339563008,537654845111719830347016861061757201970286671361340147443166074479738372575614463849818141967298117840307857854164918861824,0.9938461538461538,8059,9.460965394973755
1339,140,0.07142857142857142,720,4,18,10.285714285714286,28117545741638934543589311413313753590195121336663859539977259854582595947125348642006740646880237825329465641787519496167560444903424,22274812526567571425165971450845369482611216299201774618552336496854358584838718454591051312405604229239950215723087167114374889340928,0.9942857142857143,56994,54.644569396972656
1340,30,0.3333333333333333,138,4,16,9.2,77847489986829158956662784,58152568547023089156751360,0.9800000000000001,1921,0.4803121089935303
1341,40,0.25,202,4,18,10.1,4296470092229858915687538221605978112,3554815216489125286789562371900702720,0.99,25836,9.071168422698975
1342,50,0.2,230,4,17,9.2,100150979154921723061200955817948285534994432,79655736483784441289834112517725764934696960,0.9879999999999999,259,0.1417849063873291
1343,60,0.16666666666666666,284,2,17,9.466666666666667,488080050354686665830924034573104437385453032441905152,404340588386019367260631647774453372673206157452509184,0.9833333333333334,9739,4.427837371826172
1344,70,0.14285714285714285,351,4,20,10.028571428571428,36421933187930848142652731386557823852919908061634571215937994752,27848143840706564153487142334100037297883840795914512087470047232,0.9857142857142858,2124,1.1394217014312744
1345,80,0.125,388,1,18,9.7,2318935154353334895894517262940241463722481044530176627367021098179756032,1916883002565261742460930678545019402556051708523586231062369831705640960,0.99,100000,56.257535219192505
1346,90,0.1111111111111111,462,4,17,10.266666666666667,5331053311989743558702514738230082909222530772492127751260842467062728752121140740096,4032841361291873681106800326156977611251004267103655118336958826888260962155172462592,0.9933333333333334,3815,3.8607780933380127
1347,100,0.1,490,4,18,9.8,131727436256268107498704582000634085792238270672141647172058132195746077933270117649070686208,110907238350813346581483274083947303013183367703591531091318733313259046005992786126891384832,0.986,100000,79.37171220779419
1348,110,0.09090909090909091,547,4,19,9.945454545454545,4730263204138170458855009927764476310188342561522712710460359218321990829157582275182595898834946097152,4037459318250579417315412557080642193086686458512972982165270421065684193871921415752332195983156838400,0.9927272727272728,833,0.7674131393432617
1349,120,0.08333333333333333,591,4,17,9.85,2202668906061189897012312683185619048849790434910031966270411535042984532109008217076306935177503376530479251456,1843023767786890204377729596055680491174132882401410981488739475979082902206073223881303422324173264132310564864,0.9949999999999999,2658,3.050267457962036
1350,130,0.07692307692307693,640,3,17,9.846153846153847,5249230183372638714526234167989137986199818197694212927386262337983550774732980440426708080846409823737082576911619588096,3623144894089504284387751579723693154522344897729931674090396239382598321122691941880600481755833821183061441899590057984,0.9938461538461538,1698,1.8914244174957275
1351,140,0.07142857142857142,724,3,19,10.342857142857143,6334468456392782634082803400966295951916319474443039575772713144382472568407508460540321975407966784354487298784724209444911486861312,4905978969639844094202732477258982482665262100012549957995376172683974698345014456267302599178612171167715775915493728977926389497856,0.99,2572,3.125131130218506
1352,30,0.3333333333333333,158,6,17,10.533333333333333,5975544537436436246038577152,5088749743474345572449648640,0.9800000000000001,1206,0.3603193759918213
1353,40,0.25,191,3,16,9.55,269976157438366521264798659403317248,189262946420573560997714518746333184,0.9949999999999999,475,0.19526362419128418
1354,50,0.2,210,4,13,8.4,808750713019799465062977545763057530044416,645200499065486815563734863864988113567744,0.984,2329,0.8870747089385986
1355,60,0.16666666666666666,298,4,16,9.933333333333334,21062782741851883565680858340081298696467015009212301312,15644997443461220583526427691435062466971668291967254528,0.9799999999999999,1073,0.49277424812316895
1356,70,0.14285714285714285,337,3,17,9.628571428571428,5499196136273769070926822522468162626300071204177594670244691968,4039860305149316821587805951726986458831728958920745499626569728,0.9800000000000001,309,0.20925283432006836
1357,80,0.125,383,4,15,9.575,5772503214205134492784452410917941079815006377411545775284485347921100800,4665639371739819970385541598833602664364844818546137244798148060345532416,0.9949999999999999,1502,1.2351245880126953
1358,90,0.1111111111111111,428,3,19,9.511111111111111,4553019037871826150380770084379782997038382402755164689400317022960687993914916864,3635799707014761963192818297863923218553859895008707744352254017318622323330252800,0.9844444444444445,829,0.8326351642608643
1359,100,0.1,469,3,18,9.38,4022929236256482004139850180235149756751462448069368633040794752998887234099942570359521280,3185327603012452195914868040573230937083158186469921647970131632760368749493660284383920128,0.9879999999999999,1705,1.3930788040161133
1360,110,0.09090909090909091,561,3,19,10.2,33406021530999823218008801956952637051028895429631207360917387569349905150462539361666414218394560626688,25628207377083795844340724270119738888827356236205977767377040649588836613992436615543738924631972642816,0.9963636363636365,1121,0.8923156261444092
1361,120,0.08333333333333333,582,3,21,9.7,181493774714795980908426892394399657151186959021935841906869056485131120639800398339917441851942568118099902464,136796989065026787199658576212377602899798264542830535735651448941065550643756105472112773490887964052749811712,0.99,1007,1.0094246864318848
1362,130,0.07692307692307693,655,3,18,10.076923076923077,33157979413415912173861160626003289337847616095761104014214335100147302651630678339574150092774211383551266142143236800512,25784582641640366932192661642193444892430850423507221343110413345332678951142637256347461860434629904657533448365814054912,0.9923076923076923,760,0.9938564300537109
1363,140,0.07142857142857142,669,2,19,9.557142857142857,130313446255670649876081543863115826197761397334569431904476481615394912298417593175845253381671973000948870215093751887832285184,102814907305285136744731835036922235189493396085545887719424435525029743258633058215017641904438229691968774811934612403049725952,0.9914285714285714,21164,25.395644664764404
1364,30,0.3333333333333333,136,2,14,9.066666666666666,18484713188500243702874112,13677577661245130308321280,0.9800000000000001,1169,0.32651615142822266
1365,40,0.25,200,4,16,10.0,3003986488146410575818733105381900288,2517000432687934671958331472008445952,0.975,1499,0.5261170864105225
1366,50,0.2,263,5,15,10.52,360980697614189771898383860430667758264469422080,299259809337315426033427593794567804916542210048,0.9879999999999999,1427,0.58585524559021
1367,60,0.16666666666666666,309,4,16,10.3,152292807838217009006594433252634261539542957822285185024,100123321478181782066543516595993087987416512937165062144,0.9833333333333334,20338,9.032968282699585
1368,70,0.14285714285714285,336,4,19,9.6,2576181221134471607886087035952391921576271503264327108374036480,2058550368172588536471281441078095396779284975089778323984744448,1.0,4479,2.801088809967041
1369,80,0.125,398,4,18,9.95,152561945736259044315288095415806150892471359881311684811784009236390871040,113922750279520358646830771389502319965954571125105792991181254067507691520,0.9949999999999999,13026,8.040562868118286
1370,90,0.1111111111111111,465,4,17,10.333333333333334,20829101062333295679503951765725452388657283144023788428048677588833360505947146944512,16817552080190249615654280006982668215145487457310659980417576136221758144668153937920,0.9888888888888889,1890,1.5334830284118652
1371,100,0.1,472,3,17,9.44,1532125937515905503787564410634093825914970541688437532504100034581963028406718898964004864,1237743841544286998018890074190935277195537369939152693725288952522188727233749906169528320,0.9880000000000001,100000,104.92577528953552
1372,110,0.09090909090909091,530,2,17,9.636363636363637,49453180308147682487607640185686710935957669564150876975263751482290003881301159063331316049586946048,37631444386593324190925643626539272495633820609899603896191387194689491825285850932512766381996900352,0.990909090909091,19193,15.95681357383728
1373,120,0.08333333333333333,620,4,18,10.333333333333334,1056746168255943954152470620827926598554838572957517122804610074072472493557840249884570407610575571654752721698816,871679867204702654271831764431342985460041528939774249220644835800090148884415356687045511363723703216338301353984,0.9949999999999999,2284,2.4547290802001953
